province_name,district_name,prov_norm,dist_norm,treecover_pct,model_potential_treecover_pct,treecover_gap_pct,area_ha,trees_needed
Rize,Güneysu,rize,güneysu,52.44,52.428185952381305,0.0,8129.618069083169,0
Rize,Hemşin,rize,hemşin,85.0,78.20051379076035,0.0,16544.15021553986,0
Rize,Kalkandere,rize,kalkandere,78.42,76.98370844927284,0.0,10052.774162497437,0
Rize,Merkez,rize,merkez,38.6,37.06983027777779,0.0,23431.22645132721,0
Rize,Pazar,rize,pazar,60.14,59.81605586309526,0.0,11093.062571238846,0
Rize,Çamlıhemşin,rize,çamlıhemşin,84.49,83.03690340323217,0.0,62199.77795157949,0
Rize,Çayeli,rize,çayeli,71.12,77.26819443675768,6.148194436757677,44439.65329434856,1366118
Rize,İkizdere,rize,i̇kizdere,1.58,2.046223025793668,0.4662230257936679,79026.76322066745,184220
Rize,İyidere,rize,i̇yidere,85.11,77.94536723512496,0.0,3797.546108499334,0
Sakarya,Akyazı,sakarya,akyazı,33.04,33.6942423304895,0.6542423304895024,61247.26115436742,200353
Sakarya,Ferizli,sakarya,ferizli,3.6,8.871924722222227,5.271924722222227,14150.932062532795,373013
Sakarya,Geyve,sakarya,geyve,1.36,6.344772638888878,4.984772638888877,81468.9808569363,2030522
Sakarya,Hendek,sakarya,hendek,95.8,84.0293336626683,0.0,54612.62244124062,0
Sakarya,Karapürçek,sakarya,karapürçek,4.94,6.395498333333321,1.4554983333333205,15644.75473332281,113855
Sakarya,Karasu,sakarya,karasu,29.16,29.734450432206728,0.5744504322067279,47527.89536143375,136512
Sakarya,Kaynarca,sakarya,kaynarca,95.81,83.58557694704213,0.0,32411.80762398478,0
Sakarya,Kocaali,sakarya,kocaali,57.36,81.99229699263282,24.632296992632817,30008.40874334885,3695880
Sakarya,Merkez,sakarya,merkez,0.79,8.857248333333336,8.067248333333335,45856.8719951575,1849694
Sakarya,Pamukova,sakarya,pamukova,80.63,75.30870261192494,0.0,36471.50255687754,0
Sakarya,Sapanca,sakarya,sapanca,8.86,8.879964067460342,0.01996406746034296,12109.196161716003,1209
Sakarya,Söğütlü,sakarya,söğütlü,9.38,10.310404861111103,0.9304048611111018,8986.618715181852,41806
Sakarya,Taraklı,sakarya,taraklı,0.0,6.308790694444433,6.308790694444433,29501.533480069716,930595
Samsun,Alaçam,samsun,alaçam,73.17,73.1052806450423,0.0,57492.89413106122,0
Samsun,Asarcik,samsun,asarcik,19.47,20.856921664261648,1.3869216642616493,23061.795320310906,159925
Samsun,Ayvacık,samsun,ayvacık,18.59,19.838910992965356,1.2489109929653566,36550.83733255381,228244
Samsun,Bafra,samsun,bafra,0.0,23.648228750000037,23.648228750000037,156831.79466673988,18543971
Samsun,Havza,samsun,havza,0.33,6.776570833333321,6.446570833333321,77133.48036128866,2486232
Samsun,Kavak,samsun,kavak,36.25,30.631802550690026,0.0,70116.91558168417,0
Samsun,Ladik,samsun,ladik,0.0,6.127901388888885,6.127901388888885,41944.16437222354,1285149
Samsun,Merkez,samsun,merkez,0.31,6.127456249999996,5.817456249999997,78896.17695573485,2294875
Samsun,Ondokuz Mayıs,samsun,ondokuz mayıs,0.05,6.860515555555566,6.8105155555555665,26597.05892187921,905698
Samsun,Salıpazarı,samsun,salıpazarı,93.1,78.98386358793128,0.0,48884.72107493751,0
Samsun,Tekkeköy,samsun,tekkeköy,6.16,6.488977361111114,0.32897736111111353,32281.913414995222,53100
Samsun,Terme,samsun,terme,75.07,78.45487110277219,3.3848711027721947,58380.71601564174,988056
Samsun,Vezirköprü,samsun,vezirköprü,1.09,9.394196666666671,8.304196666666671,169856.2125226678,7052597
Samsun,Yakakent,samsun,yakakent,85.51,84.7618627219597,0.0,4162.576217683669,0
Samsun,Çarşamba,samsun,çarşamba,4.41,8.259339305555555,3.8493393055555547,69969.987903394,1346691
Sanliurfa,Akçakale,sanliurfa,akçakale,0.0,9.278440277777797,9.278440277777797,58395.21930805418,2709083
Sanliurfa,Birecik,sanliurfa,birecik,0.0,6.186578611111111,6.186578611111111,75699.67232927142,2341610
Sanliurfa,Bozova,sanliurfa,bozova,0.0,6.369120833333323,6.369120833333323,176579.7527327707,5623289
Sanliurfa,Ceylanpınar,sanliurfa,ceylanpınar,0.0,6.768237916666671,6.768237916666671,217758.4029190802,7369203
Sanliurfa,Halfeti,sanliurfa,halfeti,0.0,6.378195833333323,6.378195833333323,79848.37680835779,2546443
Sanliurfa,Harran,sanliurfa,harran,0.0,6.7730962500000045,6.7730962500000045,102359.93478695779,3466468
Sanliurfa,Hilvan,sanliurfa,hilvan,0.0,6.408512916666669,6.408512916666669,145566.0968357394,4664311
Sanliurfa,Merkez,sanliurfa,merkez,0.0,9.273784722222242,9.273784722222242,378376.4996069219,17544911
Sanliurfa,Siverek,sanliurfa,siverek,0.0,6.617557361111127,6.617557361111127,440814.4533915548,14585575
Sanliurfa,Suruç,sanliurfa,suruç,0.0,6.1839619444444445,6.1839619444444445,64661.0854331893,1999308
Sanliurfa,Viranşehir,sanliurfa,viranşehir,0.0,6.768237916666671,6.768237916666671,222205.48365866384,7519698
Siirt,Aydınlar,siirt,aydınlar,0.04,6.868635277777792,6.828635277777792,6793.277233123769,231944
Siirt,Baykan,siirt,baykan,0.0,6.865268611111125,6.865268611111125,51776.08104273571,1777284
Siirt,Eruh,siirt,eruh,0.0,6.866251944444459,6.866251944444459,120446.40325682743,4135077
Siirt,Kurtalan,siirt,kurtalan,0.0,6.866251944444459,6.866251944444459,74275.3326515216,2549966
Siirt,Merkez,siirt,merkez,0.0,6.865760277777792,6.865760277777792,24849.201672243486,853043
Siirt,Pervari,siirt,pervari,0.0,5.630637083333324,5.630637083333324,131541.55216726707,3703314
Siirt,Şirvan,siirt,şirvan,6.35,6.433605555555553,0.08360555555555305,88530.2057396772,37008
Sinop,Ayancık,sinop,ayancık,98.72,93.5807126729102,0.0,91351.58970747278,0
Sinop,Boyabat,sinop,boyabat,4.69,6.6205665277777745,1.9305665277777742,147920.59787187743,1427853
Sinop,Dikmen,sinop,dikmen,80.63,56.49366326111959,0.0,55943.72553660228,0
Sinop,Durağan,sinop,durağan,18.79,19.248171815685737,0.4581718156857377,106048.38193052767,242942
Sinop,Erfelek,sinop,erfelek,31.23,31.763648562586678,0.5336485625866771,35553.28368516868,94865
Sinop,Gerze,sinop,gerze,7.22,7.363050694444434,0.14305069444443408,56172.27917772276,40177
